date,AAPL,COST,F,GE,GS,JNJ,KO,TSLA,WMT
2014-03-04,71.033979448634,108.52259192975,12.772819401934,22.8317860854,160.89903394878,84.220924486662,34.006853429751,254.84,67.926187382749
2014-03-05,71.183738610185,108.35513315094,12.988885312441,23.081021956897,163.92191036446,83.544197538247,34.042360454998,252.66,67.627829312254
2014-03-06,70.968459815455,105.36878492896,13.02212622175,23.33915910952,164.58942250672,83.814888317613,34.148881530737,252.94,67.700158541465
2014-03-07,70.927008618955,105.5920633007,12.980575085114,23.259047579395,166.17237987266,84.202878434704,34.21989558123,246.21,67.862899307189
2014-03-10,70.991191116762,106.606119239,12.889162584515,23.178936049271,165.45718829166,84.320177772429,34.308663144346,238.84,67.726409163772
2014-03-11,71.682490103566,106.71775842487,12.714647810643,23.054318113522,162.00519692738,84.356269876345,34.44181448902,234.41,68.172276965602
2014-03-12,71.752021142857,107.18292169932,12.797750083915,22.929700177774,161.84308683569,84.455523162112,34.419622598241,241.49,68.727336882167
2014-03-13,70.955088461746,106.4386604602,12.614925082717,22.555846370527,158.96324873621,83.914141603381,33.972265922932,237.79,68.181376308497
2014-03-14,70.158155780634,105.54554697325,12.531822809444,22.351116904654,157.67590389042,83.742704109782,34.151208593056,230.97,67.589919020354
2014-03-17,70.432268531687,105.55485023874,12.698027355989,22.635957900651,159.09675116466,84.753283019414,34.240679928117,233.98,67.953892736134
2014-03-18,71.05537361457,105.91767759281,12.87254212986,22.8317860854,160.28873713299,84.762306045393,34.356992663698,240.04,68.035786822185
2014-03-19,71.036653719376,104.98735104391,12.864231902533,22.502438683778,160.37456012271,84.446500136133,34.124367192537,235.84,67.680912449299
2014-03-20,70.694347064402,105.27575227407,12.922403493824,22.493537402653,161.36629244836,84.924720513013,34.401728331229,234.91,68.590846738749
2014-03-21,71.251932514106,105.89907106184,12.855921675206,22.609254057277,159.20164592988,86.557888215186,34.392781197722,228.89,69.245999427154
2014-03-24,72.097002068574,105.47112084934,12.789439856588,22.618155338402,158.02873173704,85.899207318729,34.356992663698,220.17,69.846556058191
2014-03-25,72.87254058375,105.99210371673,12.739578492625,22.876292491024,155.67336746363,87.86622698212,34.553829600833,220.44,69.94664883003
2014-03-26,72.175893055462,104.6524334863,12.673096674007,22.805082242025,154.22391252614,87.568467124818,34.544882467327,212.96,69.364290884782
2014-03-27,71.865677649392,104.22448327381,12.673096674007,22.974206583398,154.75792223995,87.775996722332,34.732772270957,207.32,69.282396798732
2014-03-28,71.785449527132,103.88026245071,12.839301220551,23.036515551273,154.7674581277,87.920365137994,34.849085006537,212.37,69.164105341103
2014-03-31,71.76940390268,103.89886898169,12.96395463046,23.045416832397,156.24552072842,88.633184190323,34.589618134858,208.45,69.546277742672
2014-04-01,72.425937369838,104.06632776049,13.562290998019,23.027614270148,158.21944949198,88.371516436936,34.365939797204,216.97,69.855655401085
2014-04-02,72.546279553227,103.77792653033,13.6786341806,23.178936049271,159.50679433777,88.633184190323,34.294362729154,230.29,70.22872845976
2014-04-03,72.043516653734,103.91747551267,13.62046258931,23.348060390644,158.38155958367,88.66025326826,34.061737257994,225.4,70.483510060806
2014-04-04,71.111533300152,102.94063263632,13.404396678802,23.161133487021,155.66383157588,88.804621683922,34.195944260587,212.225,70.347019917388
2014-04-07,69.995025265373,103.06994802662,13.246502359585,23.009811707898,151.20103611046,88.326401307042,34.553829600833,207.52,70.347019917388
2014-04-08,69.99101385926,104.81058899962,13.379465996821,22.920798896649,149.29385856114,88.479792748683,34.804349339006,215.46,71.13866274921
2014-04-09,70.910962994503,105.17341635369,13.163400086313,23.098824519147,150.8196006006,89.282842060801,34.884873540562,216.93,70.947576548425
2014-04-10,69.996362400744,104.27099960125,12.988885312441,22.769477117525,148.74077707183,87.108292799896,34.7954022055,204.19,69.964847515819
2014-04-11,69.478891012169,104.27099960125,12.988885312441,22.635957900651,145.63207766643,87.406052657199,34.56277673434,203.78,69.609973142934
2014-04-14,69.755678033965,104.71755634473,13.047056903732,22.885193772149,147.55832699125,87.649674358628,34.652248069401,198.09,70.41071531765
2014-04-15,69.258250304602,104.25239307027,13.163400086313,22.983107864523,147.72997297069,89.508417710273,35.949582427796,193.91,69.955748172925
2014-04-16,69.39866288991,105.58276003521,13.354535314839,23.25014629827,149.92322715241,89.102381541224,36.316414901549,199.11,70.265125831338
2014-04-17,70.191584164908,105.5920633007,13.296363723548,23.641802667767,150.13301668284,89.29186508678,36.432727637129,198.12,70.665496918696
2014-04-21,71.024619501037,106.15025923004,13.279743268894,23.668506511141,150.47630864172,90.230259788581,36.459569037648,204.38,70.610900861329
2014-04-22,71.095353962163,105.64788289363,13.379465996821,23.659605230016,153.01285478232,90.392674256201,36.423780503623,218.64,70.574503489751
2014-04-23,70.16617859286,106.79218454878,13.487498952074,23.517184732018,153.00331889457,90.428766360116,36.441674770636,207.99,71.011271948687
2014-04-24,75.918534958872,107.01546292052,13.562290998019,23.552789856517,153.38475440444,90.194167684666,36.414833370117,207.86,71.256954206838
2014-04-25,76.476120408576,106.99685638954,13.11353872235,23.677407792266,150.89588770257,90.040776243025,36.692194508808,199.85,71.539033836568
2014-04-28,79.437875255325,107.53644578791,13.271433041567,23.837630852515,149.27478678564,91.439345269748,36.710088775821,198.51,72.576358926541
2014-04-29,79.202539430031,107.35968374362,13.396086451475,23.819828290265,150.89588770257,91.159631464404,36.298520634537,206.92,72.49446484049
2014-04-30,78.903021106928,107.62017517731,13.524894975047,23.935544944889,152.40255796654,91.394230139854,36.495357571673,207.89,72.530862212068
2014-05-01,79.088882923496,107.50853599144,13.323905823715,23.82872957139,152.9270317926,90.708480165461,36.486410438166,207.73,72.521762869174
2014-05-02,79.235967814305,107.12710210639,13.315531275743,23.748618041265,151.50618451835,89.60767099604,36.638511707771,210.91,71.994000981293
2014-05-05,80.356487255198,106.51308658411,13.181538508188,23.659605230016,149.09360491846,90.230259788581,36.468516171154,216.61,71.539033836568
2014-05-06,79.480663587197,104.96874451293,13.030796644689,23.312455266145,147.36760923632,89.788131515617,36.226943566487,207.28,70.983973920003
2014-05-07,79.202539430031,104.17796694636,12.947051164968,23.615098824392,148.30212623549,91.051355152657,36.602723173747,201.35,71.375245664467
2014-05-08,79.062140216076,106.73636495585,13.240160343993,23.534987294268,150.09487313185,90.681411087524,36.441674770636,178.59,72.043587497908
2014-05-09,78.733045183544,107.35038047813,13.206662152105,23.517184732018,149.90415537692,91.051355152657,36.566934639722,182.26,72.510511244558
2014-05-12,79.712934887152,108.3923462129,13.26528398791,23.899939820389,152.14508899738,90.699457139482,36.522198972191,184.67,72.464734406651
2014-05-13,79.837984276429,108.18767437214,13.282033083854,23.962248788263,152.84120880288,91.150608438425,36.78166584387,190.16,72.45557903907
2014-05-14,79.852775064408,107.43876150027,13.18991305616,23.819828290265,152.04973011991,91.015263048742,36.584828906734,190.62,72.089364335815
2014-05-15,79.173743434463,106.71086925698,13.139665768327,23.677407792266,149.37014566311,90.852848581122,36.253784967006,188.59,70.34068912777
2014-05-16,80.342215684804,107.88669518845,13.198287604132,23.739716760141,149.16989202043,90.753595295355,36.584828906734,191.56,70.505485744235
2014-05-19,81.294204583815,108.59592352807,13.332280371687,23.686309073391,150.35234210101,90.807733451228,36.423780503623,196.09,70.13927104098
2014-05-20,81.310339988883,107.43876150027,13.206662152105,23.410369358519,149.09360491846,90.455835438053,36.307467768043,195.3,69.296977223493
2014-05-21,81.525478723123,106.86951243821,13.323905823715,23.579493699892,151.95437124244,91.258884750171,36.566934639722,199.45,69.269511120749
2014-05-22,81.654561963667,107.06548342679,13.323905823715,23.597296262142,152.43116562977,91.728082101072,36.307467768043,204.88,69.022316196051
2014-05-23,82.576969286721,107.26145441537,13.416025851409,23.597296262142,152.72677814992,91.74625327423,36.307467768043,207.3,69.223734282842
2014-05-27,84.12327893907,106.2629355688,13.533269523019,23.650703948891,154.26205607713,91.591798302387,36.47746330466,211.56,69.205423547679
2014-05-28,83.905450970652,106.60821778677,13.658887742602,23.730815479016,154.23344841389,91.128433386861,36.307467768043,210.24,69.150491342191
2014-05-29,85.434280600844,106.5148982684,13.851502345961,23.802025728015,153.80286927259,91.546370369493,36.379044836092,210.24,69.562482883353
2014-05-30,85.114261733663,108.26930521377,13.76775686624,23.84653213364,152.9130057139,92.182361430019,36.602723173747,207.77,70.285756922282
2014-06-02,84.529353299948,107.95201885131,13.76775686624,23.882137258139,153.12351107187,92.827438077125,36.557987506216,204.7,70.276601554701
2014-06-03,85.724717892068,107.79337567008,13.859876893934,23.84653213364,154.81712236098,93.090920087914,36.575881773228,204.94,70.230824716794
2014-06-04,86.70359913286,108.53993181705,14.060866045266,23.632901386642,155.38165945736,93.290802992651,36.495357571673,203.99,70.615350155212
2014-06-05,87.043787256377,109.88373288159,13.968746017572,23.82872957139,155.56345953924,93.781424667914,36.584828906734,206.9,70.789302139258
2014-06-06,86.804445414535,110.33166656977,14.303727936458,24.193682097511,159.017661095,93.745082321598,36.674300241796,208.171,70.688593095863
2014-06-09,88.193434867471,109.9117287371,14.236731552681,24.425115406759,158.83586101312,93.781424667914,36.602723173747,205.31,70.505485744235
2014-06-10,88.711112446736,109.27715601218,14.245106100653,24.398411563384,159.18032432616,94.580956286862,36.745877309845,202.3,70.148426408561
2014-06-11,88.344031981439,108.47460815419,14.152986072959,24.166978254136,158.29046076747,93.872280533704,36.557987506216,204.47,69.727279499818
2014-06-12,86.866297800629,107.72805200722,13.834753250017,23.997853912763,158.79758731167,93.154519193967,36.437201203882,203.52,69.333598693818
2014-06-13,85.915653518706,107.5974046815,13.868251441906,24.069064161762,158.73060833414,93.154519193967,36.39212797132,206.42,68.921607152656
2014-06-16,86.781586924022,107.71872005539,13.926873277711,23.873235977014,158.69233463269,93.081834501335,36.653552720185,224.61,68.976539358144
2014-06-17,86.668639088546,107.73738395906,14.060866045266,23.917742382639,160.96005144354,92.60938399923,36.887933529512,231.67,68.656101492796
2014-06-18,86.762762284776,108.5026040097,14.094364237154,23.935544944889,162.52927320295,93.408915618177,37.464870906318,227.12,69.306132591074
2014-06-19,86.46156805684,108.49327205786,14.052491497293,24.166978254136,162.40488367324,94.317474276072,37.672207776107,227.79,69.461773839958
2014-06-20,85.567397692655,107.65339639253,13.9603714696,24.202874248573,162.51013635222,95.643969916599,37.582061310981,229.59,69.287821855911
2014-06-23,85.492099135671,107.52274906681,14.136236977015,23.94262828891,162.89287336671,95.171519414493,37.618119897032,237.22,69.388530899307
2014-06-24,84.974421556407,108.53993181705,14.211607908764,23.85288830282,160.9696198689,95.02615002923,37.726295655183,232.5,69.553327515771
2014-06-25,85.049720113391,108.5026040097,14.404222512124,23.709304325075,161.11314624933,96.089163658967,37.825456766821,236.891,69.232889650423
2014-06-26,85.557985373032,107.91469104396,14.404222512124,23.592642343158,160.75911451093,95.989222206599,37.888559292409,235.6,68.582858552145
2014-06-27,86.574515892316,107.77471176641,14.471218895902,23.718278323685,159.58219819138,95.389573492388,38.032793636611,239.06,68.976539358144
2014-06-30,87.468686256501,107.46675735578,14.437720704013,23.583668344549,160.21371426528,95.053406788967,38.186042627325,240.06,68.729344433447
2014-07-01,88.024013114257,107.72805200722,14.412597060096,23.691356327857,159.61090346746,96.189105111336,38.122940101737,239.72,68.921607152656
2014-07-02,87.986363835765,108.01734251417,14.420971608069,23.879810298647,159.68745087036,96.180019524757,38.122940101737,229.425,69.232889650423
2014-07-03,88.50404141503,108.5772596244,14.50471708779,24.104160263873,162.14653618846,95.780253715283,38.068852222661,229.25,69.351909428981
2014-07-07,90.328148957967,108.54926376889,14.50471708779,24.005446279174,160.5390407276,96.734240306073,37.987720404048,222.66,69.644881191585
2014-07-08,89.746467605266,109.61310627831,14.328851580375,23.66443433203,157.79290264864,96.052821312652,37.807427473796,219.07,70.175892511306
2014-07-09,89.784116883758,110.37366035303,14.596837115484,23.619564338985,157.56326043994,96.343560083178,37.816442120309,223.06,70.688593095863
2014-07-10,89.449979537141,110.52342108621,14.487967991846,23.511876355677,156.36720726967,96.125506005283,38.095896162199,219.46,70.551262582142
2014-07-11,89.624107450167,110.45790076545,14.630335307373,23.825966306993,157.68764996965,95.489514944757,37.834471413334,218.13,70.331533760189
2014-07-14,90.781822763795,109.84949778691,14.69733169115,23.924680291692,159.79270354935,95.743911368967,38.20407192035,226.7,70.084338835492
2014-07-15,89.718230646397,110.2800598948,14.688957143178,23.879810298647,161.86905185295,93.835938187388,37.951661817997,219.58,70.349844495352
2014-07-16,89.209965386755,110.30814003227,14.906695390454,24.247744241618,163.11294715004,92.872866010019,37.969691111023,217.16,70.368155230515
2014-07-17,87.619189247272,109.31597517496,14.856448102621,23.879810298647,162.79718911309,91.192032492914,37.879544645897,215.4,70.13927104098
2014-07-18,88.88053419995,110.20508592775,14.839699006677,23.745200319512,164.06978968627,92.491271373703,38.249145152913,220.0201,70.578728684886
2014-07-21,88.418389306461,109.54997632055,14.822949910733,23.314448386278,164.30900032032,92.009735285019,38.222101213375,220.54,70.285756922282
2014-07-22,89.153491469017,110.02733865756,14.923444486399,23.350344380714,167.46658068986,93.100005674493,37.131328985352,219.58,70.166737143724
2014-07-23,91.478334415897,110.06477884085,14.88994629451,23.251630396015,169.18889725506,92.845609250282,36.788772417873,222.49,70.487175009073
2014-07-24,91.327737301929,110.57958136116,14.940193582343,23.278552391842,168.65306543478,92.854694836861,36.933006762075,223.54,69.901231483864
2014-07-25,91.931066989763,110.02733865756,14.755953526955,23.143942412706,171.84891950576,92.772924557651,36.960050701613,223.57,69.553327515771
2014-07-28,93.200788906905,109.62485668714,14.7727026229,22.964462440525,168.35644424855,92.772924557651,36.67158201321,224.82,69.315287958655
2014-07-29,92.598400451033,111.29094484376,14.714080787094,22.838826459999,167.9641388087,92.636640758967,36.374098678294,225.01,69.068093033958
2014-07-30,92.381917099704,110.61702154445,14.726642609053,23.009332433571,168.17464416667,92.945550702651,35.716029482875,228.92,68.463838773587
2014-07-31,89.98177559584,110.01797861173,14.355524467702,22.569606501728,165.40936923698,90.937636068703,35.41854614796,223.3,67.365194663821
2014-08-01,90.480628535859,110.33622016974,14.178399900239,22.749086473909,162.90244179207,90.765009923703,35.517707259598,233.27,67.328573193495
2014-08-04,89.972363276217,110.58894140698,14.355524467702,22.677294485036,164.28029504423,91.001235174756,35.517707259598,238.52,67.328573193495
2014-08-05,89.529984253937,110.49534094874,14.229006919514,22.45294451981,162.10826248701,90.692325231071,35.319385036322,238.49,67.145465841868
2014-08-06,89.379387139969,111.93678800559,14.321786454852,22.82985246139,162.4144520986,91.500942436598,35.986468878253,248.9301,68.372285097773
2014-08-07,89.369974820346,110.26133980315,14.186834403452,22.883696453044,161.80207287542,90.79226668344,35.472634027036,252.39,68.141920255799
2014-08-08,89.61591251566,111.53430603517,14.41456599019,23.027280430789,164.82569528988,91.837109140019,35.562780492161,248.13,68.805371000683
2014-08-11,90.798305281594,111.55302612682,14.48204201589,23.143942412706,165.01706379713,91.909793832651,35.670956250312,259.32,68.519718596636
2014-08-12,90.779386997339,111.39390534782,14.51578002874,22.982410437743,164.89267426742,91.428257743966,35.770117361951,259.96,68.390714285131
2014-08-13,91.980698047528,111.04758365234,14.692904596203,23.179838407142,164.93094796887,92.43675785423,36.004498171278,260.31,68.215637005231
2014-08-14,92.226635742842,111.62790649341,14.701339099415,23.224708400187,165.27541128191,92.69115427844,36.22084968758,261.38,68.547362377673
2014-08-15,92.680674564961,110.98206333157,14.600125060865,23.009332433571,164.48123197684,91.91887941923,36.851874943462,262.01,68.095847287405
2014-08-18,93.796853336002,111.81510740988,14.701339099415,23.395214373759,167.01686469783,93.308974165809,37.275563329553,259.94,68.639508314462
2014-08-19,95.092755807466,112.89151267961,14.642297576928,23.377266376541,166.45232760146,93.545199416862,37.19443151094,256.76,68.998877467941
2014-08-20,95.130592375976,113.17231405432,14.68447009299,23.655460333421,166.519306579,93.772339081335,37.185416864427,255.71,69.072594217373
2014-08-21,95.140051518103,113.8368773078,14.676035589778,23.718278323685,167.59097021957,94.662726566072,37.329651208629,254.34,69.616255244431
2014-08-22,95.840028035536,113.52799579562,14.48204201589,23.467006362631,167.89715983116,94.308388689493,37.068226459764,256.78,69.782117930652
2014-08-25,96.04812916234,113.62159625386,14.532649035165,23.511876355677,170.1935819181,94.427303243612,37.329651208629,262.55,69.745259555936
2014-08-26,95.432339009842,113.34079487915,14.498911022315,23.341370382105,170.22228719418,94.619395984881,37.500929492368,261.74,69.588611463394
2014-08-27,96.606218547861,113.4811955665,14.642297576928,23.449058365413,170.66243476085,94.418155970218,37.500929492368,263.25,69.892693054799
2014-08-28,96.719728253391,113.22847432926,14.692904596203,23.341370382105,170.50886640383,94.171179588587,37.527973431906,263.86,69.938766023194
2014-08-29,96.956206806577,113.33143483332,14.68447009299,23.314448386278,171.91017766163,94.884666913299,37.609105250519,269.7,69.570182276036
2014-09-02,97.712938176775,113.78071703286,14.844725654028,23.19778640436,172.54364713434,94.546217797731,37.536988078418,284.12,69.800547118009
2014-09-03,93.588752209198,113.58415607056,14.735077112265,23.287526390451,172.38048075501,94.91210873348,37.663193129595,281.19,70.040126553662
2014-09-04,92.813102554745,117.14097348357,14.566387048015,23.29650038906,172.84118582607,94.98528692063,37.744324948208,286.04,70.546929206004
2014-09-05,93.61712963558,118.88194200677,14.456738506252,23.422136369586,172.52445108971,95.515828777467,37.71728100867,277.39,71.422315605504
2014-09-08,93.040121965804,118.498180128,14.169965397027,23.404188372368,172.86997989301,95.177379661899,37.663193129595,282.11,70.519285424967
2014-09-09,92.690133707088,118.03953788264,14.026578842414,23.242656397406,170.26891584598,94.948697827055,37.807427473796,278.48,70.712791892225
2014-09-10,95.537335487457,118.09569815758,14.026578842414,23.287526390451,172.63962735748,96.037223360911,38.014764343585,281.1,70.500856237609
2014-09-11,95.944078598938,117.88041710364,14.051882352051,23.350344380714,173.72420387893,95.634743331586,38.091388838942,280.31,70.123057896773
2014-09-12,96.16163886787,117.34689449169,13.992840829564,23.215734401578,175.80697472102,95.662185151767,37.646459624852,279.2,69.818976305367
2014-09-15,96.133261441487,117.66513604969,13.891626791014,23.260604394624,176.58441452843,95.79024697928,37.682780377023,253.86,69.855834680083
2014-09-16,95.404907497672,118.339059349,13.933799307076,23.520850354286,176.64200266231,96.851330692954,37.80990300962,260.74,70.325778957709
2014-09-17,96.08596573085,117.94593742441,13.942233810289,23.57469434594,177.39064840279,97.13489616816,37.782662445492,261.38,70.252062208278
2014-09-18,96.284607715527,118.38585957812,13.984406326351,23.718278323685,180.33724125311,98.195979881834,37.94610583026,263.82,70.23363302092
2014-09-19,95.499498918947,118.40457966977,14.043447848839,23.79067291605,178.71517548209,98.781405379034,38.182190719369,259.32,70.804937829014
2014-09-22,95.594090340222,117.77745659958,13.798847255676,23.600637111091,177.84175545153,98.680785371703,38.336553916094,250.03,70.31656436403
2014-09-23,97.088634796362,117.47793513322,13.638591694638,23.546341166817,177.64979500526,98.296599889165,38.036907710687,250.41,69.662328212825
2014-09-24,96.246771147017,119.45290480202,13.841019771738,23.464897250406,180.2604570746,99.375978149627,38.381954856307,252.14,71.026088077309
2014-09-25,92.576624001558,117.61833582058,13.663895204276,23.121022936671,176.68999277388,97.967298046991,37.937025642217,246.95,70.14148708413
2014-09-26,95.30085693427,117.50601527069,13.773543746038,23.193417529036,177.6785890722,97.967298046991,38.318393540009,246.6,70.482427050251
2014-09-29,94.695471838112,117.30009426257,12.744534354111,23.003381724077,176.44044419373,97.455050736941,38.363794480222,245.26,70.104628709415
2014-09-30,95.30085693427,117.30009426257,12.474630251311,23.18436820499,176.19089561357,97.50078710391,38.736082189971,242.68,70.463997862894
2014-10-01,93.815771620257,116.77593169644,12.305940187061,22.76809929889,173.43626320952,95.406061496742,38.808723694312,240.24,70.14148708413
2014-10-02,94.496829853435,117.74001641628,12.280636677423,22.731902002707,175.52863207392,94.994434194024,38.736082189971,251.42,70.242847614599
2014-10-03,94.231973873866,118.95682237336,12.305940187061,22.985283075986,180.51000565476,96.165285188423,39.044808583421,255.21,71.247238325604
2014-10-06,94.231973873866,118.13313834088,12.246898664573,22.822395243164,179.94372233825,95.918308806792,39.589619865981,260.62,71.274882106641
2014-10-07,93.409028508776,117.25329403345,11.892649529647,22.451372957292,176.41165012678,93.658932278537,39.880185883346,259.57,71.228809138246
2014-10-08,95.348152644907,120.49186988845,11.985429064985,22.849543215301,179.13748846389,95.964045173761,40.452237730033,259.28,72.094980944067
2014-10-09,95.556253771712,120.19234842209,11.673352446122,22.424224985155,173.98335048141,93.375366803331,39.834784943132,257.01,71.744826384267
2014-10-10,95.281938650015,120.65099066745,11.631179930059,21.962709458826,173.12912649548,92.597848564863,40.379596225692,236.91,72.141053912462
2014-10-13,94.411697574288,118.84450182348,11.420317349746,21.673131089365,171.58384490297,90.667773878783,40.016388703986,224.59,71.468388573899
2014-10-14,93.409028508776,118.17057852417,11.622745426847,21.808870950049,171.51665874677,88.737699192704,39.625940618151,227.06,71.855401508414
2014-10-15,92.264472311352,116.34536958855,11.487793375447,21.971758782871,170.11534748896,89.835371999953,39.253652908402,229.7,69.293744465667
2014-10-16,91.053702119036,115.08176340235,11.791435491097,21.944610810734,165.64266909075,88.527311904648,38.645280309544,226.35,68.022130537973
2014-10-17,92.387441159009,116.67297119238,11.825173503947,22.460422281337,169.79861275261,90.283588396246,38.935846326909,227.48,68.280139160983
2014-10-20,94.36440186365,120.20170846792,11.951691052135,22.650458086296,170.69122882779,90.740952065933,39.308134036658,230.47,69.238456903594
2014-10-21,96.927829380195,121.94267699112,12.027601581048,23.030529696214,172.93716604921,91.802035779608,36.938204957525,235.34,70.049341147341
2014-10-22,97.419704770824,122.18603818254,11.917953039285,22.795247271027,169.7218285741,92.58870129147,36.883723829269,231.1,70.05855574102
2014-10-23,99.160186922278,122.23283841166,12.145684626023,23.021480372168,172.82198978144,93.878466839987,37.101648342293,235.29,70.261276801957
2014-10-24,99.52909346525,122.0924377243,11.622745426847,23.202466853082,175.97973912267,94.335830509674,37.256011539018,235.24,70.381066519783
2014-10-27,99.425042901847,122.54171992384,11.656483439697,23.093874964534,176.51722837224,95.195674208686,37.010846461866,221.67,70.574572987041
2014-10-28,100.96688306863,122.67276056537,11.943256548922,23.419650630178,178.83035174985,95.854277893036,36.829242701013,242.77,70.353422738746
2014-10-29,101.53443159627,123.48708455203,11.837825258766,23.220565501173,178.59999921432,96.558617944354,37.19245022272,238.1,70.390281113462
2014-10-30,101.19390247968,124.48860945517,11.871866452896,23.229614825219,179.45422320024,97.912414406628,37.591978496596,238.66,70.445568675536
2014-10-31,102.15873497669,124.83493115065,11.991010632352,23.356305361858,182.352825939,98.589312637765,38.027827522644,241.7,70.279705989315
2014-11-03,103.48301487453,125.67733527478,11.905907647026,23.256762797356,183.15905981335,98.296599889165,37.964266206345,242.59,70.288920582994
2014-11-04,102.72628350433,127.81142572258,11.871866452896,23.256762797356,182.62157056378,99.35768360284,37.973346394388,238.93,71.19195076353
2014-11-05,102.97222119965,127.76462549346,11.863356154364,23.365354685904,182.20885560429,99.540629070714,38.418275608478,230.97,71.597392885404
2014-11-06,103.2654546056,128.31686819706,12.076113617677,23.854018184369,183.32222619269,99.714427265196,38.400115232393,241.22,71.698753415872
2014-11-07,103.55995590208,128.89719103813,12.059093020612,23.899264804598,183.04388354559,98.973498120302,38.427355796521,240.2,72.583354409051
2014-11-10,103.38895514929,128.87847094648,11.914417945559,23.953560748872,184.09006797779,99.540629070714,38.490917112819,241.93,73.20073218554
2014-11-11,104.2154587878,128.27942801377,12.229298991263,23.872116832461,184.1668521563,99.622954531258,38.599879369331,251.08,72.804504657346
2014-11-12,105.68796527022,128.47130895315,12.408015260446,23.9988073691,182.53518836296,99.476598156958,38.781483130184,249.1,72.979581937246
2014-11-13,107.17947183628,130.16987045209,12.705875709085,23.908314128643,182.59277649684,99.769310905558,38.854124634526,251.7,76.425839973171
2014-11-14,108.47147752408,129.9540311456,12.884591978269,23.944511424826,182.34322791668,98.936909026727,38.79964350627,258.68,76.444269160529
2014-11-17,108.29097672946,129.94464682793,13.22500391957,24.080251285511,182.29523780512,99.06497085424,38.97216707908,253.98,77.006359374945
2014-11-18,109.69698291912,130.63908633578,13.19096272544,24.442224247338,182.01689515802,99.549776344108,39.526058549682,257.7,77.209080435881
2014-11-19,108.93697957336,131.38983174968,13.139900934245,24.360780330927,181.5849841539,99.485745430352,40.152591524625,247.74,78.314831677355
2014-11-20,110.49498643217,130.67662360648,13.15692153131,24.297435062607,182.12247340347,98.955203573515,40.179832088753,248.71,77.937033336518
2014-11-21,110.64698710133,131.11768653714,13.131390635712,24.424125599246,181.96890504645,99.302799962477,40.40683678982,242.78,78.001535492271
2014-11-24,112.69424611398,131.19276107853,13.335637800493,24.433174923292,182.42961011751,98.400549415813,40.197992464839,246.72,78.692630018192
2014-11-25,111.72049182722,130.32001953487,13.344148099026,24.306484386653,181.26824941754,98.23482992765,40.343275473521,248.09,78.277973302639
2014-11-26,113.0504976823,131.14583949016,13.284576009298,24.315533710698,180.94191665888,98.704368477445,40.493098576225,248.44,78.305617083676
2014-11-28,112.98399738955,133.36992277883,13.386699591689,23.971659396963,181.41221975225,99.661858853497,40.986805354982,244.52,80.664553065486
2014-12-01,109.31698124624,133.2385423314,13.420740785819,23.546341166817,181.21001941178,99.459312812409,40.730809247479,231.64,79.448226699865
2014-12-02,108.89897940607,134.25204864016,13.531374666742,23.573489138954,183.12610835243,99.90123144751,40.721666529353,231.43,79.614089386086
2014-12-03,110.13398484294,133.90482888623,13.6249879506,23.872116832461,183.85788101317,99.173907027239,40.045105388093,229.3,78.711059205549
2014-12-04,109.71598300277,134.21451136947,13.454781979949,23.609686435137,184.82073977732,99.026600815539,39.770823844339,228.28,78.544259221361
2014-12-05,109.25048095349,134.43035067596,13.361168696091,23.537291842771,188.19074545182,99.90123144751,39.798251998715,223.71,77.951192610911
2014-12-08,106.78047007976,133.56699344998,13.131390635712,23.24771347331,189.31729020587,99.910438085741,39.441685991834,214.36,78.053125934582
2014-12-09,108.41447727315,134.23328000481,13.131390635712,23.148170908808,189.57726207219,99.477726088871,38.43598699807,216.89,77.432259326768
2014-12-10,106.35296819776,131.61505537385,12.901612575334,22.867641863392,184.86888271552,97.811324569011,38.033707400564,209.84,76.894792711049
2014-12-11,106.03946681764,132.703636224,13.003736157724,22.994332400031,186.35168521231,98.253243204112,37.969708373688,208.88,77.682459303052
2014-12-12,104.24395891327,129.39097208518,12.756937500281,22.523767549657,181.80699184555,96.144923049152,37.402859849929,207.0,77.663925971475
2014-12-15,102.81420261905,129.68188593306,12.15270630447,22.252287828287,178.64881509916,95.712211052282,37.092007433675,204.04,77.784392626723
2014-12-16,101.40819642939,128.85606597777,11.991010632352,22.16179458783,176.50164005512,94.607414464529,36.927438507422,197.81,76.876259379472
2014-12-17,103.93995757497,130.75169814786,12.297381379523,22.315633096607,178.15775712945,95.813484072826,37.987993809938,205.82,78.053125934582
2014-12-18,107.01797112531,132.8444009891,12.603752126695,22.958135103849,184.49336779751,98.336102948194,38.755982132449,218.26,79.637725784376
2014-12-19,106.19146748679,133.04147166025,12.790978694411,23.396476585545,186.10134193363,97.176066531054,38.353702534943,219.29,78.914925852891
2014-12-22,107.29347233815,134.39281340527,12.952674366529,23.478665613363,187.21825810003,98.271656480575,38.719411259949,222.6,80.04545907906
2014-12-23,106.91347066526,135.2749392666,13.046287650387,23.633911554797,188.23888839003,96.006823475682,39.286259783707,220.97,80.304925721132
2014-12-24,106.4099684487,134.80572338291,13.020756754789,23.588250983787,188.61440330804,96.292229260852,39.258831629332,222.26,80.091792408001
2014-12-26,108.29097672946,134.60865271176,13.148411232777,23.542590412777,188.19074545182,96.724941257722,39.277117065582,227.82,80.536592365838
